id,name,slug,type,power,accuracy,pp,priority,damage_class,target,generation,effect,short_effect,sourceUrl
674,gear-up,gear_up,steel,None,None,20,0,status,user-and-allies,generation-vii,Raises the Attack and Special Attack of all friendly Pokémon with plus or minus by one stage.,Raises the Attack and Special Attack of all friendly Pokémon with plus or minus by one stage.,https://pokeapi.co/api/v2/move/674/
675,throat-chop,throat_chop,dark,80,100,15,0,physical,selected-pokemon,generation-vii,"Inflicts regular damage.  Silences the target for two turns, preventing it from using any sound-based moves.",Prevents the target from using sound-based moves for two turns.,https://pokeapi.co/api/v2/move/675/
676,pollen-puff,pollen_puff,bug,90,100,15,0,special,selected-pokemon,generation-vii,"If the target is an opponent, inflicts regular damage.  If the target is an ally, heals the target for 50% of its max HP.","Damages opponents, but heals allies for 50% of their max HP.",https://pokeapi.co/api/v2/move/676/
677,anchor-shot,anchor_shot,steel,80,100,20,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.  Traps the target.,Traps the target.,https://pokeapi.co/api/v2/move/677/
678,psychic-terrain,psychic_terrain,psychic,None,None,10,0,status,entire-field,generation-vii,"Changes the terrain to Psychic Terrain for 5 turns.  Overrides electric terrain, grassy terrain, and misty terrain.

All Pokémon on the ground are immune to moves with priority greater than 0.  (Moves that target the field rather than individual Pokémon, such as spikes, are not affected.)  Additionally, when a Pokémon on the ground uses a psychic-type move, that move’s power is increased to 1.5×.

If a Pokémon is holding a Terrain Extender when creating Psychic Terrain (by any means), the effect lasts for 8 turns instead of 5.",Protects Pokémon on the ground from priority moves and increases the power of their  Psychic moves by 50%.,https://pokeapi.co/api/v2/move/678/
679,lunge,lunge,bug,80,100,15,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.  Lowers the target’s Attack by one stage.,Lowers the target’s Attack by one stage after inflicting damage.,https://pokeapi.co/api/v2/move/679/
680,fire-lash,fire_lash,fire,80,100,15,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.  Lowers the target’s Defense by one stage.,Lowers the target’s Defense by one stage after inflicting damage.,https://pokeapi.co/api/v2/move/680/
681,power-trip,power_trip,dark,20,100,10,0,physical,selected-pokemon,generation-vii,"Inflicts regular damage.  Power is increased by 100% its original value for every stage any of the user’s stats have been raised.  Accuracy, evasion, and lowered stats do not affect this move’s power.  For a Pokémon with all five stats modified to +6, this move’s power is 31×.","Power is higher the more the user’s stats have been raised, to a maximum of 31×.",https://pokeapi.co/api/v2/move/681/
682,burn-up,burn_up,fire,130,100,5,0,special,selected-pokemon,generation-vii,"Inflicts regular damage.  Removes the user’s fire type after damage calculation.  If the user is not fire-type, this move will fail.",Removes the user’s fire type after inflicting damage.,https://pokeapi.co/api/v2/move/682/
683,speed-swap,speed_swap,psychic,None,None,10,0,status,selected-pokemon,generation-vii,Exchanges the original Speed stats of the user and target.,Exchanges the user’s Speed with the target’s.,https://pokeapi.co/api/v2/move/683/
684,smart-strike,smart_strike,steel,70,None,10,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,Never misses.,https://pokeapi.co/api/v2/move/684/
685,purify,purify,poison,None,None,20,0,status,selected-pokemon,generation-vii,"Cures the target of its major status ailment and heals the user for 50% of its max HP.  If the target has no major status ailment, this move will fail.",Cures the target of a major status ailment and heals the user for 50% of its max HP.,https://pokeapi.co/api/v2/move/685/
686,revelation-dance,revelation_dance,normal,90,100,15,0,special,selected-pokemon,generation-vii,"Inflicts regular damage.  This move’s type matches the user’s first type, if any; otherwise, it’s typeless.",Has the same type as the user.,https://pokeapi.co/api/v2/move/686/
687,core-enforcer,core_enforcer,dragon,100,100,10,0,special,all-opponents,generation-vii,"Inflicts regular damage.  If the target has already moved this turn, its ability is nullified.",Nullifies the target’s ability if it moves earlier.,https://pokeapi.co/api/v2/move/687/
688,trop-kick,trop_kick,grass,70,100,15,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.  Lowers the target’s Attack by one stage.,Lowers the target’s Attack by one stage after inflicting damage.,https://pokeapi.co/api/v2/move/688/
689,instruct,instruct,psychic,None,None,15,0,status,selected-pokemon,generation-vii,"The target immediately uses its most recently-used move.  This is independent of the target’s normal action for the turn (i.e., it may end up moving twice), but otherwise functions as usual, including deduction of PP.  This effect works for disabled moves and ignores torment.",Forces the target to repeat its last used move.,https://pokeapi.co/api/v2/move/689/
690,beak-blast,beak_blast,flying,100,100,15,-3,physical,selected-pokemon,generation-vii,"Begins charging at the start of the turn, then attacks as normal.  Any Pokémon that makes contact with the user while charging is burned.  The charging is not affected by accuracy, sleep, paralysis, or any other effect that would interfere with a move.",Inflicts a burn on any Pokémon that makes contact before the attack.,https://pokeapi.co/api/v2/move/690/
691,clanging-scales,clanging_scales,dragon,110,100,5,0,special,all-opponents,generation-vii,Inflicts regular damage.  Lowers the user’s Defense by one stage.,Lowers the user’s Defense by one stage after inflicting damage.,https://pokeapi.co/api/v2/move/691/
692,dragon-hammer,dragon_hammer,dragon,90,100,15,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/692/
693,brutal-swing,brutal_swing,dark,60,100,20,0,physical,all-other-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/693/
694,aurora-veil,aurora_veil,ice,None,None,20,0,status,users-field,generation-vii,"Places the Aurora Veil effect on the user’s side of the field for the next 5 turns.  If the weather is not hail, or the weather is disabled by the effects of cloud nine or air lock, this move will fail.

Any regular damage dealt to an affected Pokémon is reduced by ½.  (If there are multiple Pokémon on the affected field, the reduction is ⅓.)","Reduces damage five turns, but must be used during hail.",https://pokeapi.co/api/v2/move/694/
695,sinister-arrow-raid,sinister_arrow_raid,ghost,180,None,1,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/695/
696,malicious-moonsault,malicious_moonsault,dark,180,None,1,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/696/
697,oceanic-operetta,oceanic_operetta,water,195,None,1,0,special,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/697/
698,guardian-of-alola,guardian_of_alola,fairy,None,None,1,0,special,selected-pokemon,generation-vii,Inflicts direct damage equal to ¾ of the target’s remaining HP.,Damages the target for 75% of its remaining HP.,https://pokeapi.co/api/v2/move/698/
699,soul-stealing-7-star-strike,soul_stealing_7_star_strike,ghost,195,None,1,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/699/
700,stoked-sparksurfer,stoked_sparksurfer,electric,175,None,1,0,special,selected-pokemon,generation-vii,Inflicts regular damage.  Has a 100% chance to paralyze the target.,Has a 100% chance to paralyze the target.,https://pokeapi.co/api/v2/move/700/
701,pulverizing-pancake,pulverizing_pancake,normal,210,None,1,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/701/
702,extreme-evoboost,extreme_evoboost,normal,None,None,1,0,status,user,generation-vii,"Raises the user’s Attack, Defense, Special Attack, Special Defense, and Speed by two stages each.",Raises all of the user’s stats by two stages.,https://pokeapi.co/api/v2/move/702/
703,genesis-supernova,genesis_supernova,psychic,185,None,1,0,special,selected-pokemon,generation-vii,"Inflicts regular damage, then (if successful) changes the terrain to psychic terrain.",Changes the terrain to Psychic Terrain after inflicting damage.,https://pokeapi.co/api/v2/move/703/
704,shell-trap,shell_trap,fire,150,100,5,-3,special,all-opponents,generation-vii,"Inflicts regular damage.  If the user was not yet hit by an opponent’s physical move this turn, this move will fail.",Only inflicts damage if the user was hit by a physical move this turn.,https://pokeapi.co/api/v2/move/704/
705,fleur-cannon,fleur_cannon,fairy,130,90,5,0,special,selected-pokemon,generation-vii,"Inflicts regular damage, then lowers the user’s Special Attack by two stages.",Lowers the user’s Special Attack by two stages after inflicting damage.,https://pokeapi.co/api/v2/move/705/
706,psychic-fangs,psychic_fangs,psychic,85,100,10,0,physical,selected-pokemon,generation-vii,"Destroys any light screen or reflect on the target’s side of the field, then inflicts regular damage.",Destroys Reflect and Light Screen.,https://pokeapi.co/api/v2/move/706/
707,stomping-tantrum,stomping_tantrum,ground,75,100,10,0,physical,selected-pokemon,generation-vii,"Inflicts regular damage.  Power is doubled if the user’s last move failed for any reason (i.e., produced the message ""But it failed!"") or was ineffective due to types.",Has double power if the user’s last move failed.,https://pokeapi.co/api/v2/move/707/
708,shadow-bone,shadow_bone,ghost,85,100,10,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.  Has a 20% chance to lower the target’s Defense by one stage.,Has a 20% chance to lower the target’s Defense by one stage.,https://pokeapi.co/api/v2/move/708/
709,accelerock,accelerock,rock,40,100,20,1,physical,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/709/
710,liquidation,liquidation,water,85,100,10,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.  Has a 20% chance to lower the target’s Defense by one stage.,Has a 20% chance to lower the target’s Defense by one stage.,https://pokeapi.co/api/v2/move/710/
711,prismatic-laser,prismatic_laser,psychic,160,100,10,0,special,selected-pokemon,generation-vii,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",User foregoes its next turn to recharge.,https://pokeapi.co/api/v2/move/711/
712,spectral-thief,spectral_thief,ghost,90,100,10,0,physical,selected-pokemon,generation-vii,"Steals the target’s stat increases, then inflicts regular damage.  Will not steal stat increases that would put any of the user’s stats at more than +6; any excess is left on the target.  Stolen increases are affected by abilities as normal.","Steals the target’s stat increases, then inflicts damage.",https://pokeapi.co/api/v2/move/712/
713,sunsteel-strike,sunsteel_strike,steel,100,100,5,0,physical,selected-pokemon,generation-vii,"Inflicts regular damage.  Other Pokémon’s abilities cannot activate in response to this move.  In particular, it hits through disguise",Cannot be disrupted by abilities.,https://pokeapi.co/api/v2/move/713/
714,moongeist-beam,moongeist_beam,ghost,100,100,5,0,special,selected-pokemon,generation-vii,"Inflicts regular damage.  Other Pokémon’s abilities cannot activate in response to this move.  In particular, it hits through disguise",Cannot be disrupted by abilities.,https://pokeapi.co/api/v2/move/714/
715,tearful-look,tearful_look,normal,None,None,20,0,status,selected-pokemon,generation-vii,Lowers the target’s Attack and Special Attack by one stage each.,Lowers the target’s Attack and Special Attack by one stage.,https://pokeapi.co/api/v2/move/715/
716,zing-zap,zing_zap,electric,80,100,10,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.  Has a 30% chance to make the target flinch.,Has a 30% chance to make the target flinch.,https://pokeapi.co/api/v2/move/716/
717,natures-madness,natures_madness,fairy,None,90,10,0,special,selected-pokemon,generation-vii,Inflicts typeless damage equal to half the target’s remaining HP.,Inflicts damage equal to half the target’s HP.,https://pokeapi.co/api/v2/move/717/
718,multi-attack,multi_attack,normal,120,100,10,0,physical,selected-pokemon,generation-vii,"Inflicts regular damage.  If the user is holding a plate or a drive, this move’s type is the type corresponding to that item.

Note: This effect is technically shared by both techno blast and judgment; however, Techno Blast is only affected by drives, and Judgment is only affected by plates.","If the user is holding a appropriate plate or drive, the damage inflicted will match it.",https://pokeapi.co/api/v2/move/718/
719,10-000-000-volt-thunderbolt,10_000_000_volt_thunderbolt,electric,195,None,1,0,special,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/719/
720,mind-blown,mind_blown,fire,150,100,5,0,special,all-other-pokemon,generation-vii,"Inflicts damage, and the user takes damage equal to half of its max HP, rounded up. The user still takes damage if the move is blocked by Protect or Substitute, misses, or if the target has Flash Fire.","Inflicts damage, and the user takes damage equal to half of its max HP, rounded up.",https://pokeapi.co/api/v2/move/720/
721,plasma-fists,plasma_fists,electric,100,100,15,0,physical,selected-pokemon,generation-vii,"After inflicting damage, all Normal-type moves become Electric-type for the remainder of the turn, including status moves. This effect is applied after move type-changing abilities, such as Pixilate and Normalize.","After inflicting damage, causes all Normal-type moves to become Electric-type for the remainder of the turn.",https://pokeapi.co/api/v2/move/721/
722,photon-geyser,photon_geyser,psychic,100,100,5,0,special,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/722/
723,light-that-burns-the-sky,light_that_burns_the_sky,psychic,200,None,1,0,special,selected-pokemon,generation-vii,"Inflicts damage using either Attack or Special Attack stat, whichever is higher. Determining which stat is used takes into account stat changes but not held items or abilities.","Inflicts damage using either Attack or Special Attack stat, whichever is higher.",https://pokeapi.co/api/v2/move/723/
724,searing-sunraze-smash,searing_sunraze_smash,steel,200,None,1,0,physical,selected-pokemon,generation-vii,"Inflicts regular damage.  Other Pokémon’s abilities cannot activate in response to this move.  In particular, it hits through disguise",Cannot be disrupted by abilities.,https://pokeapi.co/api/v2/move/724/
725,menacing-moonraze-maelstrom,menacing_moonraze_maelstrom,ghost,200,None,1,0,special,selected-pokemon,generation-vii,"Inflicts regular damage.  Other Pokémon’s abilities cannot activate in response to this move.  In particular, it hits through disguise",Cannot be disrupted by abilities.,https://pokeapi.co/api/v2/move/725/
726,lets-snuggle-forever,lets_snuggle_forever,fairy,190,None,1,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/726/
727,splintered-stormshards,splintered_stormshards,rock,190,None,1,0,physical,selected-pokemon,generation-vii,Inflicts damage and removes any terrain present on the battlefield.,Inflicts damage and removes any terrain present on the battlefield.,https://pokeapi.co/api/v2/move/727/
728,clangorous-soulblaze,clangorous_soulblaze,dragon,185,None,1,0,special,all-opponents,generation-vii,"Inflicts sound-based damage to all opposing Pokémon and increases the user’s Attack, Defense, Special Attack, Special Defense, and Speed by one stage each. The user’s stats are not raised if the move fails to damage any opposing Pokémon.","Inflicts damage to all opposing Pokémon and increases the user’s Attack, Defense, Special Attack, Special Defense, and Speed by one stage each.",https://pokeapi.co/api/v2/move/728/
729,zippy-zap,zippy_zap,electric,80,100,10,2,physical,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/729/
730,splishy-splash,splishy_splash,water,90,100,15,0,special,all-opponents,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/730/
731,floaty-fall,floaty_fall,flying,90,95,15,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/731/
732,pika-papow,pika_papow,electric,None,None,20,0,special,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/732/
733,bouncy-bubble,bouncy_bubble,water,60,100,20,0,special,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/733/
734,buzzy-buzz,buzzy_buzz,electric,60,100,20,0,special,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/734/
735,sizzly-slide,sizzly_slide,fire,60,100,20,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/735/
736,glitzy-glow,glitzy_glow,psychic,80,95,15,0,special,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/736/
737,baddy-bad,baddy_bad,dark,80,95,15,0,special,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/737/
738,sappy-seed,sappy_seed,grass,100,90,10,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/738/
739,freezy-frost,freezy_frost,ice,100,90,10,0,special,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/739/
740,sparkly-swirl,sparkly_swirl,fairy,120,85,5,0,special,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/740/
741,veevee-volley,veevee_volley,normal,None,None,20,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/741/
742,double-iron-bash,double_iron_bash,steel,60,100,5,0,physical,selected-pokemon,generation-vii,Inflicts regular damage.  Hits twice in one turn.,Hits twice in one turn.,https://pokeapi.co/api/v2/move/742/
